Date,Open,High,Low,Close,Adj Close,Volume
2019-10-04,210.25,216.19000244140625,209.9600067138672,216.02000427246094,208.7679901123047,1036900
2019-10-07,214.57000732421875,215.60000610351562,212.67999267578125,213.3300018310547,206.1682891845703,916900
2019-10-08,212.50999450683594,213.80999755859375,211.25999450683594,212.13999938964844,205.0182647705078,1264500
2019-10-09,214.25,215.4199981689453,212.52000427246094,215.1300048828125,207.90785217285156,768700
2019-10-10,214.22000122070312,217.24000549316406,214.02000427246094,215.88999938964844,208.64236450195312,673100
2019-10-11,217.7899932861328,217.7899932861328,211.75,212.8300018310547,205.6851043701172,1193900
2019-10-14,213.42999267578125,214.88999938964844,212.00999450683594,212.35000610351562,205.22120666503906,774000
2019-10-15,213.1300048828125,214.0,211.39999389648438,212.57000732421875,205.433837890625,721700
2019-10-16,211.25,212.05999755859375,208.6699981689453,212.00999450683594,204.89260864257812,1166600
2019-10-17,211.9499969482422,213.22000122070312,210.3000030517578,213.00999450683594,205.8590545654297,1420900
2019-10-18,213.5800018310547,214.1199951171875,211.61000061035156,213.1699981689453,206.01368713378906,1245100
2019-10-21,212.2100067138672,212.94000244140625,205.7899932861328,206.07000732421875,199.15203857421875,1274400
2019-10-22,206.22999572753906,207.47000122070312,201.5,202.02000427246094,195.2379913330078,1584800
2019-10-23,201.89999389648438,204.1199951171875,200.1199951171875,202.22999572753906,195.44094848632812,1043100
2019-10-24,202.9199981689453,204.4199981689453,201.44000244140625,203.25,196.4266815185547,1197400
2019-10-25,203.52000427246094,204.39999389648438,200.39999389648438,200.4600067138672,193.73036193847656,1396400
2019-10-28,201.6300048828125,201.72000122070312,196.9499969482422,200.66000366210938,193.9236602783203,2563000
2019-10-29,200.99000549316406,203.5399932861328,199.9499969482422,201.0,194.25222778320312,2497500
2019-10-30,203.88999938964844,207.4199981689453,202.11000061035156,204.97000122070312,198.08895874023438,1595000
2019-10-31,204.1999969482422,209.35000610351562,203.9499969482422,205.75,198.8427734375,1541000
2019-11-01,206.91000366210938,207.7899932861328,200.52999877929688,201.50999450683594,194.7451171875,1358300
2019-11-04,201.75,202.3699951171875,196.7100067138672,197.02000427246094,190.4058380126953,1377800
2019-11-05,197.02000427246094,197.97000122070312,195.7899932861328,196.9499969482422,190.3381805419922,1178800
2019-11-06,196.80999755859375,198.86000061035156,196.50999450683594,198.58999633789062,191.92312622070312,976800
2019-11-07,199.02000427246094,199.08999633789062,196.74000549316406,199.0,192.3193817138672,1023400
2019-11-08,198.94000244140625,200.5,197.5399932861328,198.1699981689453,191.51722717285156,1172300
2019-11-11,197.49000549316406,199.75,197.19000244140625,198.64999389648438,191.9811248779297,773000
2019-11-12,198.97000122070312,201.83999633789062,198.22000122070312,201.49000549316406,194.72579956054688,1009300
2019-11-13,202.60000610351562,205.9600067138672,202.39999389648438,204.6199951171875,197.75070190429688,1076600
2019-11-14,204.44000244140625,206.33999633789062,203.36000061035156,206.0500030517578,199.13270568847656,1059600
2019-11-15,206.77999877929688,206.77999877929688,203.9199981689453,204.1999969482422,197.34478759765625,1182700
2019-11-18,204.85000610351562,205.60000610351562,203.05999755859375,205.3300018310547,198.43685913085938,1070300
2019-11-19,204.2899932861328,206.72000122070312,204.11000061035156,206.17999267578125,199.25833129882812,832900
2019-11-20,206.38999938964844,208.77000427246094,205.1300048828125,206.63999938964844,199.70289611816406,1187300
2019-11-21,207.3800048828125,208.0,205.16000366210938,205.49000549316406,198.5915069580078,955400
2019-11-22,205.36000061035156,207.16000366210938,204.86000061035156,206.89999389648438,199.95416259765625,851100
2019-11-25,207.5,208.77999877929688,205.5500030517578,206.8000030517578,199.85752868652344,967200
2019-11-26,206.9600067138672,207.5,204.3699951171875,205.8699951171875,198.958740234375,2469800
2019-11-27,205.83999633789062,205.89999389648438,200.55999755859375,200.97999572753906,194.23291015625,1722300
2019-11-29,200.0,203.52000427246094,199.50999450683594,202.72999572753906,195.92416381835938,1155100
2019-12-02,202.8000030517578,205.39999389648438,202.02000427246094,203.32000732421875,196.49435424804688,1404200
2019-12-03,203.39999389648438,206.67999267578125,202.5800018310547,204.1199951171875,197.2675018310547,1250700
2019-12-04,202.67999267578125,205.39999389648438,202.67999267578125,204.77999877929688,197.9053497314453,1042100
2019-12-05,204.86000061035156,207.69000244140625,204.36000061035156,207.42999267578125,200.46636962890625,1201900
2019-12-06,206.97999572753906,207.9600067138672,205.1199951171875,205.9600067138672,199.04571533203125,1629200
2019-12-09,205.30999755859375,205.5500030517578,204.1199951171875,204.99000549316406,198.83233642578125,994400
2019-12-10,205.14999389648438,206.60000610351562,204.08999633789062,205.10000610351562,198.93902587890625,1168700
2019-12-11,205.38999938964844,206.0500030517578,204.4199981689453,204.7100067138672,198.56076049804688,1189700
2019-12-12,204.19000244140625,205.60000610351562,201.97999572753906,203.13999938964844,197.03790283203125,1651200
2019-12-13,203.10000610351562,205.33999633789062,201.6699981689453,204.58999633789062,198.44435119628906,900400
2019-12-16,204.58999633789062,206.52000427246094,202.6300048828125,203.17999267578125,197.0767059326172,1544500
2019-12-17,203.80999755859375,205.0800018310547,202.25,203.57000732421875,197.4550018310547,1245000
2019-12-18,203.97000122070312,204.17999267578125,199.5399932861328,200.49000549316406,194.46749877929688,1191100
2019-12-19,200.8800048828125,204.7899932861328,200.49000549316406,204.72000122070312,198.57044982910156,1229300
2019-12-20,205.0,206.64999389648438,202.42999267578125,202.52000427246094,196.43653869628906,3423900
2019-12-23,203.8800048828125,204.4600067138672,202.25999450683594,203.27999877929688,197.17369079589844,1368900
2019-12-24,202.50999450683594,203.74000549316406,201.50999450683594,203.36000061035156,197.2512969970703,750000
2019-12-26,201.0,202.36000061035156,200.35000610351562,201.35000610351562,197.73248291015625,970700
2019-12-27,201.27999877929688,203.02999877929688,200.32000732421875,202.77999877929688,199.13681030273438,1001100
2019-12-30,202.7899932861328,203.52999877929688,198.75999450683594,199.17999267578125,195.60145568847656,1012400
2019-12-31,199.1999969482422,200.8300018310547,198.35000610351562,200.72000122070312,197.11380004882812,1016700
2020-01-02,201.11000061035156,202.0500030517578,200.5800018310547,201.85000610351562,198.22349548339844,1464900
2020-01-03,201.16000366210938,205.0500030517578,201.10000610351562,204.5500030517578,200.875,1184900
2020-01-06,205.08999633789062,206.2899932861328,203.6699981689453,205.38999938964844,201.6999053955078,1329800
2020-01-07,205.5,206.00999450683594,202.94000244140625,204.99000549316406,201.3070831298828,968000
2020-01-08,205.55999755859375,208.3800048828125,205.55999755859375,206.10000610351562,202.39715576171875,1512300
2020-01-09,206.19000244140625,210.25,205.5800018310547,208.47000122070312,204.7245635986328,1667200
2020-01-10,208.39999389648438,208.88999938964844,204.69000244140625,205.08999633789062,201.40528869628906,1838200
2020-01-13,204.60000610351562,205.1199951171875,202.83999633789062,204.13999938964844,200.47235107421875,1245700
2020-01-14,204.52999877929688,204.9499969482422,203.02999877929688,203.55999755859375,199.9027862548828,1260600
2020-01-15,204.66000366210938,206.77999877929688,203.00999450683594,205.00999450683594,201.32672119140625,1185000
2020-01-16,205.3800048828125,207.22000122070312,205.2899932861328,207.14999389648438,203.4282684326172,1008400
2020-01-17,207.27999877929688,208.60000610351562,205.77000427246094,206.86000061035156,203.1434783935547,1263000
2020-01-21,207.4600067138672,209.27999877929688,206.5800018310547,206.86000061035156,203.1434783935547,1183900
2020-01-22,207.38999938964844,208.47999572753906,206.3699951171875,207.5500030517578,203.82110595703125,952500
2020-01-23,207.69000244140625,209.13999938964844,206.58999633789062,208.24000549316406,204.4987030029297,1101600
2020-01-24,208.7899932861328,209.7899932861328,208.19000244140625,209.24000549316406,205.48074340820312,1245500
2020-01-27,208.8800048828125,214.19000244140625,208.3699951171875,212.99000549316406,209.16336059570312,1719900
2020-01-28,213.00999450683594,213.86000061035156,211.92999267578125,213.2100067138672,209.37940979003906,1406700
2020-01-29,213.77999877929688,215.1699981689453,211.64999389648438,213.5800018310547,209.74276733398438,921100
2020-01-30,213.16000366210938,218.8800048828125,213.0500030517578,218.77999877929688,214.84933471679688,1559200
2020-01-31,218.0399932861328,220.35000610351562,216.17999267578125,217.11000061035156,213.2093505859375,1634600
2020-02-03,218.0,218.44000244140625,214.16000366210938,214.57000732421875,210.71498107910156,1661800
2020-02-04,216.47999572753906,218.44000244140625,214.7899932861328,215.5399932861328,211.66754150390625,1649300
2020-02-05,216.22000122070312,216.89999389648438,211.38999938964844,213.42999267578125,209.59542846679688,1870400
2020-02-06,213.1699981689453,214.57000732421875,210.27999877929688,212.6300048828125,208.809814453125,1280000
2020-02-07,212.75,215.25999450683594,212.66000366210938,213.1999969482422,209.36956787109375,1163100
2020-02-10,213.6999969482422,215.0,212.13999938964844,213.3699951171875,209.53652954101562,1042700
2020-02-11,213.58999633789062,215.13999938964844,211.3000030517578,211.64999389648438,207.84742736816406,1269900
2020-02-12,208.10000610351562,210.0,204.00999450683594,207.63999938964844,203.90948486328125,2374400
2020-02-13,207.6999969482422,210.25,206.8699951171875,208.30999755859375,204.56744384765625,1094200
2020-02-14,208.22000122070312,213.24000549316406,208.02000427246094,213.1300048828125,209.30084228515625,1054500
2020-02-18,210.14999389648438,214.14999389648438,210.14999389648438,213.3699951171875,209.53652954101562,1240400
2020-02-19,213.5,214.32000732421875,207.35000610351562,207.5,203.77200317382812,1854500
2020-02-20,207.97999572753906,209.2899932861328,204.69000244140625,209.0,205.2450408935547,1604200
2020-02-21,208.77999877929688,210.63999938964844,207.5,208.8300018310547,205.07810974121094,2869500
2020-02-24,207.27999877929688,212.22000122070312,206.25,209.3000030517578,205.53965759277344,2604800
2020-02-25,209.66000366210938,211.22000122070312,206.88999938964844,208.32000732421875,204.5772705078125,2754000
2020-02-26,212.9600067138672,222.2899932861328,211.66000366210938,220.17999267578125,216.22418212890625,4404600
2020-02-27,220.39999389648438,225.36000061035156,210.22999572753906,210.38999938964844,206.61007690429688,3940600
2020-02-28,206.16000366210938,208.8300018310547,195.92999267578125,198.82000732421875,195.24795532226562,4751200
2020-03-02,198.4600067138672,210.3300018310547,198.3699951171875,209.39999389648438,205.6378631591797,3768500
2020-03-03,209.38999938964844,218.7899932861328,208.7100067138672,216.07000732421875,212.1880340576172,3753700
2020-03-04,217.6999969482422,224.55999755859375,214.80999755859375,223.6300048828125,219.61219787597656,2348400
2020-03-05,219.0,223.82000732421875,216.66000366210938,221.82000732421875,217.834716796875,2800800
2020-03-06,217.4600067138672,220.49000549316406,212.74000549316406,216.25999450683594,212.37461853027344,2771300
2020-03-09,203.44000244140625,212.86000061035156,202.30999755859375,204.91000366210938,202.02256774902344,3294200
2020-03-10,208.39999389648438,212.47999572753906,199.72000122070312,207.00999450683594,204.0929718017578,2730800
2020-03-11,201.39999389648438,203.0399932861328,192.36000061035156,194.67999267578125,191.93670654296875,2816900
2020-03-12,178.41000366210938,187.85000610351562,171.25,172.30999755859375,169.88192749023438,4187500
2020-03-13,180.27000427246094,184.16000366210938,164.75999450683594,182.00999450683594,179.44525146484375,4385600
2020-03-16,163.0,168.4600067138672,148.3699951171875,148.5399932861328,146.44686889648438,5752400
2020-03-17,153.77000427246094,168.42999267578125,149.89999389648438,166.02000427246094,163.68057250976562,3602600
2020-03-18,156.0,159.10000610351562,137.49000549316406,142.97000122070312,140.9553680419922,4677300
2020-03-19,145.4600067138672,158.3300018310547,131.8000030517578,155.22000122070312,153.0327606201172,4223800
2020-03-20,155.16000366210938,163.8699951171875,140.19000244140625,158.41000366210938,156.1778106689453,5123400
2020-03-23,157.82000732421875,157.82000732421875,136.72000122070312,139.5399932861328,137.57369995117188,3848600
2020-03-24,147.1999969482422,153.25999450683594,144.6699981689453,152.25999450683594,150.11447143554688,3172100
2020-03-25,152.0,160.58999633789062,146.35000610351562,156.3300018310547,154.1271209716797,4155600
2020-03-26,158.0,176.97999572753906,157.00999450683594,174.83999633789062,172.37628173828125,3594300
2020-03-27,167.0,178.3300018310547,164.16000366210938,171.33999633789062,168.92559814453125,2339200
2020-03-30,174.89999389648438,176.89999389648438,170.8800048828125,173.99000549316406,171.53826904296875,2299700
2020-03-31,172.13999938964844,174.80999755859375,166.86000061035156,172.91000366210938,170.47348022460938,2546300
2020-04-01,164.47000122070312,167.6199951171875,162.5500030517578,166.1999969482422,163.85804748535156,2333300
2020-04-02,166.52999877929688,169.47999572753906,162.80999755859375,168.57000732421875,166.19464111328125,2335300
2020-04-03,167.02000427246094,174.8800048828125,166.10000610351562,173.74000549316406,171.2917938232422,1747200
2020-04-06,179.77000427246094,184.0,178.3800048828125,182.44000244140625,179.86920166015625,2359700
2020-04-07,187.3300018310547,189.47999572753906,176.22000122070312,176.80999755859375,174.31854248046875,2448700
2020-04-08,179.8699951171875,181.86000061035156,176.17999267578125,180.97000122070312,178.419921875,1685000
2020-04-09,181.8699951171875,191.0399932861328,181.8699951171875,190.16000366210938,187.48040771484375,3187700
2020-04-13,187.5800018310547,188.5800018310547,181.22000122070312,182.67999267578125,180.1057891845703,1290300
2020-04-14,183.72000122070312,189.14999389648438,183.72000122070312,188.07000732421875,185.4198760986328,1905500
2020-04-15,183.94000244140625,186.99000549316406,183.44000244140625,184.97999572753906,182.37339782714844,1648000
2020-04-16,186.5,188.24000549316406,184.2100067138672,187.33999633789062,184.7001495361328,1200600
2020-04-17,189.47000122070312,192.25999450683594,188.0,191.6199951171875,188.91983032226562,1597100
2020-04-20,192.13999938964844,192.27000427246094,180.1699981689453,184.6199951171875,182.01846313476562,2660200
2020-04-21,179.5,182.58999633789062,170.92999267578125,178.02000427246094,175.51148986816406,2532600
2020-04-22,181.41000366210938,182.4199981689453,177.3300018310547,179.38999938964844,176.8621826171875,1794300
2020-04-23,178.7899932861328,181.97999572753906,177.66000366210938,178.47999572753906,175.96499633789062,1348500
2020-04-24,181.2899932861328,183.6199951171875,179.24000549316406,182.72000122070312,180.14524841308594,1483600
2020-04-27,184.5800018310547,188.82000732421875,183.4499969482422,187.75,185.1043701171875,2104600
2020-04-28,188.5,192.0,183.17999267578125,184.32000732421875,181.7227020263672,2140200
2020-04-29,186.6699981689453,190.75999450683594,181.1199951171875,181.47000122070312,178.91285705566406,2394400
2020-04-30,180.3300018310547,180.72999572753906,174.4600067138672,178.2100067138672,175.6988067626953,2413200
2020-05-01,175.4499969482422,176.9499969482422,171.7100067138672,173.64999389648438,171.20303344726562,2457100
2020-05-04,174.5500030517578,175.0,170.6699981689453,172.55999755859375,170.12843322753906,2274600
2020-05-05,175.08999633789062,180.6999969482422,173.38999938964844,178.50999450683594,175.99456787109375,1678200
2020-05-06,179.52999877929688,180.39999389648438,173.41000366210938,173.6999969482422,171.25234985351562,1575700
2020-05-07,176.58999633789062,182.47999572753906,174.80999755859375,178.49000549316406,175.974853515625,1716900
2020-05-08,180.4600067138672,181.80999755859375,179.74000549316406,181.52999877929688,178.97203063964844,1445600
2020-05-11,178.97000122070312,185.11000061035156,178.3800048828125,184.1699981689453,181.57481384277344,1950200
2020-05-12,185.6300048828125,186.38999938964844,179.13999938964844,179.17999267578125,176.65512084960938,1307700
2020-05-13,175.66000366210938,179.05999755859375,174.4499969482422,177.9600067138672,175.45233154296875,1508700
2020-05-14,176.5500030517578,180.89999389648438,175.6300048828125,180.52000427246094,177.97625732421875,1505500
2020-05-15,179.63999938964844,181.9499969482422,177.6199951171875,181.07000732421875,178.5185089111328,1802900
2020-05-18,185.30999755859375,187.22999572753906,183.69000244140625,185.8000030517578,183.18185424804688,1338800
2020-05-19,184.86000061035156,185.99000549316406,179.3300018310547,179.75999450683594,177.22695922851562,1044600
2020-05-20,181.0500030517578,182.5399932861328,180.24000549316406,180.82000732421875,178.2720184326172,950700
2020-05-21,179.33999633789062,181.3800048828125,177.6300048828125,178.17999267578125,175.66921997070312,1807500
2020-05-22,177.9199981689453,178.97999572753906,176.02000427246094,178.8000030517578,176.28048706054688,999000
2020-05-26,182.13999938964844,184.9199981689453,180.72000122070312,182.47000122070312,179.89877319335938,1595700
2020-05-27,184.7100067138672,185.8800048828125,172.05999755859375,176.52999877929688,174.04248046875,3862800
2020-05-28,178.0500030517578,182.27999877929688,176.0800018310547,180.49000549316406,177.94668579101562,2497200
2020-05-29,177.7899932861328,182.77000427246094,177.7899932861328,182.60000610351562,180.02694702148438,1761100
2020-06-01,181.92999267578125,185.47000122070312,181.85000610351562,182.32000732421875,179.75088500976562,1442600
2020-06-02,181.9499969482422,182.25999450683594,176.35000610351562,178.77999877929688,176.26077270507812,2287800
2020-06-03,180.3800048828125,186.8800048828125,179.02000427246094,186.25999450683594,183.63536071777344,2197000
2020-06-04,185.77000427246094,186.17999267578125,181.77000427246094,184.50999450683594,181.91001892089844,1634300
2020-06-05,188.13999938964844,193.92999267578125,187.6199951171875,192.13999938964844,189.43251037597656,3033100
2020-06-08,192.3000030517578,192.86000061035156,188.0399932861328,191.75,189.04800415039062,2022500
2020-06-09,188.49000549316406,192.2899932861328,188.11000061035156,191.10000610351562,189.24607849121094,3099000
2020-06-10,190.1300048828125,190.99000549316406,187.94000244140625,188.6999969482422,186.86935424804688,2409400
2020-06-11,185.61000061035156,185.75,174.02000427246094,174.17999267578125,172.49020385742188,2928600
2020-06-12,177.72999572753906,177.92999267578125,172.0800018310547,174.72000122070312,173.02496337890625,3020300
2020-06-15,171.5500030517578,175.8000030517578,171.17999267578125,174.64999389648438,172.95565795898438,1967500
2020-06-16,178.5,179.13999938964844,174.22000122070312,176.11000061035156,174.4014892578125,2311100
2020-06-17,177.3000030517578,179.38999938964844,175.22999572753906,178.36000061035156,176.62966918945312,1857200
2020-06-18,177.6199951171875,179.1199951171875,175.72000122070312,176.32000732421875,174.6094512939453,1177600
2020-06-19,178.69000244140625,179.86000061035156,174.3000030517578,175.52000427246094,173.8172149658203,3059600
2020-06-22,174.5,175.5800018310547,172.61000061035156,175.08999633789062,173.39138793945312,1603300
2020-06-23,176.99000549316406,176.99000549316406,172.80999755859375,173.5500030517578,171.8663330078125,1770900
2020-06-24,171.2899932861328,171.9499969482422,165.92999267578125,167.47000122070312,165.84532165527344,2343300
2020-06-25,166.67999267578125,168.8800048828125,164.5500030517578,168.69000244140625,167.053466796875,2982200
2020-06-26,167.92999267578125,168.22000122070312,161.24000549316406,162.4499969482422,160.87400817871094,3176000
2020-06-29,164.0800018310547,164.11000061035156,161.11000061035156,162.00999450683594,160.43826293945312,2464700
2020-06-30,163.4499969482422,163.49000549316406,161.35000610351562,162.5399932861328,160.96311950683594,2676100
2020-07-01,161.75,170.1199951171875,161.55999755859375,168.89999389648438,167.2614288330078,2910800
2020-07-02,170.74000549316406,171.33999633789062,164.8800048828125,165.27000427246094,163.66665649414062,1573900
2020-07-06,166.3300018310547,167.8000030517578,164.39999389648438,165.8000030517578,164.19151306152344,2149400
2020-07-07,164.24000549316406,166.75,163.88999938964844,165.61000061035156,164.00335693359375,1630000
2020-07-08,165.08999633789062,169.1699981689453,165.02000427246094,168.0800018310547,166.4493865966797,1521300
2020-07-09,167.0399932861328,167.9600067138672,164.22999572753906,165.52999877929688,163.92413330078125,1338000
2020-07-10,166.41000366210938,166.88999938964844,164.02999877929688,164.58999633789062,162.99325561523438,1955200
2020-07-13,165.72999572753906,169.0399932861328,164.86000061035156,165.1999969482422,163.59732055664062,1512500
2020-07-14,166.33999633789062,166.6199951171875,164.05999755859375,165.55999755859375,163.95384216308594,1579800
2020-07-15,168.30999755859375,169.16000366210938,166.2899932861328,168.8300018310547,167.19212341308594,1659500
2020-07-16,168.0500030517578,168.63999938964844,165.5800018310547,167.2100067138672,165.5878448486328,1366100
2020-07-17,167.5399932861328,168.1699981689453,166.1699981689453,166.6199951171875,165.00355529785156,1599300
2020-07-20,165.05999755859375,168.4499969482422,165.05999755859375,167.89999389648438,166.27113342285156,1127600
2020-07-21,169.0500030517578,170.5399932861328,167.85000610351562,168.22000122070312,166.58804321289062,1429400
2020-07-22,167.47000122070312,170.44000244140625,167.02999877929688,170.30999755859375,168.6577606201172,1230900
2020-07-23,170.83999633789062,171.67999267578125,168.47000122070312,168.94000244140625,167.30104064941406,1415300
2020-07-24,169.0,169.85000610351562,167.82000732421875,168.75,167.11289978027344,1245200
2020-07-27,167.7899932861328,169.25,166.66000366210938,167.5,165.87503051757812,1651500
2020-07-28,167.99000549316406,168.36000061035156,164.77999877929688,166.0,164.3895721435547,1855500
2020-07-29,165.42999267578125,167.77999877929688,163.80999755859375,164.8800048828125,163.28042602539062,2170200
2020-07-30,162.97999572753906,164.3300018310547,161.69000244140625,163.10000610351562,161.5177001953125,2631500
2020-07-31,164.0,166.30999755859375,163.22999572753906,166.17999267578125,164.5678253173828,1845200
2020-08-03,166.0800018310547,166.58999633789062,162.33999633789062,163.0,161.41868591308594,2226100
2020-08-04,162.52000427246094,164.0,162.1300048828125,163.1300048828125,161.54742431640625,1839200
2020-08-05,164.14999389648438,164.58999633789062,162.7899932861328,163.1699981689453,161.58702087402344,1110900
2020-08-06,162.47999572753906,164.39999389648438,162.1999969482422,163.97000122070312,162.3792724609375,1808100
2020-08-07,163.67999267578125,168.02999877929688,162.14999389648438,167.13999938964844,165.5185089111328,1903400
2020-08-10,167.57000732421875,168.27999877929688,163.82000732421875,165.33999633789062,163.73597717285156,1991500
2020-08-11,166.72999572753906,169.25999450683594,165.77999877929688,168.1199951171875,166.48899841308594,1966800
2020-08-12,169.8800048828125,172.24000549316406,169.4499969482422,169.9600067138672,168.3111572265625,1568000
2020-08-13,169.0800018310547,170.49000549316406,167.72999572753906,169.57000732421875,167.92494201660156,1166000
2020-08-14,169.11000061035156,172.24000549316406,169.0800018310547,171.44000244140625,169.77679443359375,1085800
2020-08-17,171.24000549316406,174.8300018310547,171.0399932861328,174.61000061035156,172.91604614257812,1927200
2020-08-18,175.10000610351562,176.1999969482422,172.4199981689453,173.80999755859375,172.12380981445312,1366700
2020-08-19,174.77000427246094,174.8300018310547,171.24000549316406,172.1999969482422,170.5294189453125,1308100
2020-08-20,171.0,173.92999267578125,170.5500030517578,173.17999267578125,171.49990844726562,1051700
2020-08-21,173.7899932861328,174.3300018310547,172.38999938964844,173.86000061035156,172.17332458496094,1223600
2020-08-24,174.11000061035156,175.52000427246094,173.00999450683594,175.2100067138672,173.51023864746094,994100
2020-08-25,175.16000366210938,176.3699951171875,174.0,174.9199981689453,173.22303771972656,1152800
2020-08-26,174.3699951171875,175.9600067138672,173.5,175.25999450683594,173.55972290039062,1373400
2020-08-27,175.85000610351562,178.25,175.3000030517578,176.4499969482422,174.73818969726562,1339500
2020-08-28,177.4600067138672,177.80999755859375,175.30999755859375,177.02999877929688,175.31256103515625,1220100
2020-08-31,177.47999572753906,177.47999572753906,175.72000122070312,175.8699951171875,174.163818359375,1374100
2020-09-01,175.17999267578125,176.0,172.00999450683594,173.77999877929688,172.09410095214844,1340300
2020-09-02,172.69000244140625,175.64999389648438,171.16000366210938,172.7100067138672,171.03448486328125,2407000
2020-09-03,173.63999938964844,176.24000549316406,170.97999572753906,171.88999938964844,170.22242736816406,1812400
2020-09-04,172.97000122070312,173.36000061035156,166.6999969482422,169.6199951171875,167.97445678710938,2038800
2020-09-08,168.6199951171875,169.8000030517578,166.3300018310547,167.0,165.37986755371094,1672600
2020-09-09,166.63999938964844,169.55999755859375,166.39999389648438,168.00999450683594,167.2312469482422,1241400
2020-09-10,166.5800018310547,168.52000427246094,163.67999267578125,163.94000244140625,163.18011474609375,2055500
2020-09-11,163.7899932861328,164.52000427246094,162.0399932861328,163.2100067138672,162.45350646972656,2143800
2020-09-14,164.60000610351562,167.0,163.86000061035156,166.0800018310547,165.31019592285156,970600
2020-09-15,167.02999877929688,168.67999267578125,166.3000030517578,168.10000610351562,167.32083129882812,1479800
2020-09-16,169.1300048828125,170.8800048828125,168.35000610351562,170.1999969482422,169.4110870361328,1885400
2020-09-17,168.80999755859375,171.00999450683594,168.0,170.7100067138672,169.9187469482422,1615600
2020-09-18,172.2100067138672,172.49000549316406,168.4199981689453,169.0500030517578,168.2664337158203,2325100
2020-09-21,166.75999450683594,168.8300018310547,164.8300018310547,167.69000244140625,166.91273498535156,1900700
2020-09-22,167.4600067138672,168.88999938964844,164.41000366210938,166.58999633789062,165.8178253173828,1160300
2020-09-23,163.36000061035156,167.22999572753906,162.0399932861328,162.35000610351562,161.5974884033203,1579300
2020-09-24,162.13999938964844,165.27000427246094,161.64999389648438,163.92999267578125,163.17015075683594,1258800
2020-09-25,163.63999938964844,166.99000549316406,163.22999572753906,166.77999877929688,166.00694274902344,1337700
2020-09-28,167.94000244140625,170.1300048828125,167.5800018310547,168.92999267578125,168.14697265625,1396600
2020-09-29,169.0,169.8000030517578,164.1300048828125,166.1199951171875,165.35000610351562,1741700
2020-09-30,166.60000610351562,168.91000366210938,165.94000244140625,167.30999755859375,166.53448486328125,1322800
2020-10-01,168.49000549316406,170.97000122070312,167.6300048828125,170.25,169.4608612060547,1308100
2020-10-02,168.5,170.19000244140625,168.02000427246094,168.49000549316406,167.7090301513672,1133300
2020-10-05,168.2899932861328,169.8699951171875,166.3300018310547,166.94000244140625,166.1662139892578,1920500
2020-10-06,168.36000061035156,170.38999938964844,166.99000549316406,168.3300018310547,167.5497589111328,1754700
2020-10-07,168.47999572753906,170.0399932861328,167.5800018310547,169.5,168.71434020996094,2043700
2020-10-08,169.55999755859375,172.39999389648438,169.38999938964844,170.89999389648438,170.10784912109375,1408600
2020-10-09,171.9499969482422,172.05999755859375,168.6999969482422,169.41000366210938,168.624755859375,1100600
2020-10-12,169.17999267578125,171.0800018310547,169.17999267578125,170.0,169.21202087402344,893600
2020-10-13,169.7100067138672,170.91000366210938,167.0,167.5,166.72361755371094,1263000
2020-10-14,167.88999938964844,168.92999267578125,166.41000366210938,166.6999969482422,165.9273223876953,1146500
2020-10-15,164.92999267578125,167.25999450683594,164.4499969482422,167.08999633789062,166.3155059814453,1339700
2020-10-16,167.5800018310547,169.5,165.69000244140625,167.99000549316406,167.2113494873047,1006400
2020-10-19,168.8000030517578,168.8000030517578,163.25999450683594,163.33999633789062,162.5828857421875,1284700
2020-10-20,163.89999389648438,165.00999450683594,162.89999389648438,163.1199951171875,162.36390686035156,1956300
2020-10-21,163.16000366210938,164.8699951171875,162.22999572753906,164.58999633789062,163.8271026611328,2142100
2020-10-22,164.97999572753906,165.07000732421875,162.8699951171875,163.47999572753906,162.7222442626953,1440600
2020-10-23,164.69000244140625,165.17999267578125,162.25999450683594,163.86000061035156,163.10047912597656,1061800
2020-10-26,162.1300048828125,163.05999755859375,157.89999389648438,160.16000366210938,159.41763305664062,1342100
2020-10-27,160.24000549316406,161.44000244140625,159.35000610351562,159.47000122070312,158.7308349609375,1565800
2020-10-28,155.17999267578125,156.0,147.52999877929688,149.55999755859375,148.86676025390625,3241800
2020-10-29,149.24000549316406,152.5800018310547,146.88999938964844,149.99000549316406,149.29478454589844,2348100
2020-10-30,149.14999389648438,150.8699951171875,147.8000030517578,150.72000122070312,150.02139282226562,1947900
2020-11-02,153.0,154.77999877929688,150.83999633789062,152.27999877929688,151.57415771484375,2100700
2020-11-03,154.80999755859375,156.2100067138672,153.22000122070312,153.47999572753906,152.76858520507812,1770500
2020-11-04,154.3699951171875,156.27999877929688,150.32000732421875,150.5,149.8024139404297,2486000
2020-11-05,152.0500030517578,152.61000061035156,150.0,150.4499969482422,149.7526397705078,2023500
2020-11-06,151.80999755859375,151.8300018310547,149.3000030517578,150.58999633789062,149.89198303222656,1566100
2020-11-09,160.83999633789062,166.38999938964844,160.24000549316406,162.41000366210938,161.65721130371094,4198000
2020-11-10,162.02999877929688,168.8699951171875,161.11000061035156,168.7100067138672,167.92800903320312,3366000
2020-11-11,169.3699951171875,170.27000427246094,165.1699981689453,165.80999755859375,165.04144287109375,1952100
2020-11-12,164.35000610351562,165.1999969482422,159.4600067138672,161.00999450683594,160.26368713378906,1500100
